request_id,submitted_by,agent_id,request_type,submitted_date,resolved_date,status,priority,region,resolution_notes
REQ009566,Fernando Vazquez,AGT04465,Report Request,2024-12-20,2025-01-11,Resolved,Critical,Ontario,Assumenda sunt commodi tempora laboriosam velit hic natus suscipit quis.
REQ009567,Amy Sandoval,AGT09292,Report Request,2024-03-03,,Escalated,Low,Saskatchewan,
REQ009568,William King,AGT09054,Ad-hoc Analysis,2025-08-31,2025-09-16,Resolved,Medium,Ontario,Quidem at odio expedita asperiores nam sequi exercitationem quas.
REQ009569,Erin King,AGT06801,Access Issue,2021-06-02,2021-06-22,Resolved,Medium,Alberta,Neque rerum expedita deserunt nemo officiis repudiandae.
REQ009570,Shelby Cooper MD,AGT06619,Dashboard Update,2022-07-31,,In Progress,High,British Columbia,
REQ009571,John Johnson,AGT03859,Report Request,2023-08-08,,Escalated,High,Saskatchewan,
REQ009572,Nancy Bradley,AGT01712,Dashboard Update,2025-08-22,,In Progress,Low,British Columbia,
REQ009573,Julia Phillips,AGT04370,Report Request,2024-01-07,2024-02-03,Resolved,Low,Saskatchewan,Magni numquam maxime vel aliquam id adipisci sequi.
REQ009574,Darrell Payne,AGT01531,Access Issue,2021-07-14,,Escalated,Medium,Quebec,
REQ009575,Ian Fletcher,AGT03528,Dashboard Update,2025-12-08,,In Progress,Low,Alberta,
REQ009576,Lisa Walter,AGT04075,Dashboard Update,2024-03-11,,Open,Medium,Saskatchewan,
REQ009577,Donald Watts,AGT08346,Dashboard Update,2023-09-10,,Escalated,Critical,Manitoba,
REQ009578,Cathy Ross,AGT06198,Data Discrepancy,2024-12-01,,Escalated,Low,Quebec,
REQ009579,Kathy Sosa,AGT00674,KPI Clarification,2024-01-29,2024-02-13,Resolved,Low,Manitoba,Quos quisquam cum accusamus soluta sunt doloribus magnam quisquam.
REQ009580,Derek Patel,AGT09657,KPI Clarification,2022-09-25,2022-10-12,Resolved,Low,Manitoba,Iste voluptatum eaque hic veniam ab praesentium.
REQ009581,Ryan Green,AGT03154,Access Issue,2023-11-20,,In Progress,Critical,Alberta,
REQ009582,Sarah Cochran,AGT08560,Access Issue,2022-07-12,,Escalated,Low,Saskatchewan,
REQ009583,Joshua Stafford,AGT00064,Dashboard Update,2024-02-05,2024-02-09,Resolved,Medium,Ontario,Laborum deserunt ad quae voluptatem minima non.
REQ009584,David Davis,AGT09790,Data Discrepancy,2023-02-27,,Escalated,Low,Ontario,
REQ009585,Elizabeth Ray,AGT02020,Ad-hoc Analysis,2025-05-23,2025-06-22,Resolved,Medium,Alberta,Voluptas quisquam in qui dolorum ab suscipit labore voluptate distinctio quisquam.
REQ009586,Angel Caldwell,AGT02531,Data Discrepancy,2022-07-09,,Open,High,British Columbia,
REQ009587,Sheila Russell,AGT06069,Dashboard Update,2023-04-08,2023-04-12,Resolved,High,Alberta,Debitis enim eveniet et officiis libero necessitatibus.
REQ009588,Erin Phillips,AGT06321,Ad-hoc Analysis,2023-02-04,,Escalated,Medium,Saskatchewan,
REQ009589,Vanessa Hopkins,AGT04518,Dashboard Update,2025-05-02,,Escalated,Critical,Ontario,
REQ009590,Brian Roth,AGT00780,Dashboard Update,2022-09-28,,Escalated,High,British Columbia,
REQ009591,Tricia Garcia,AGT01935,Dashboard Update,2022-08-13,,In Progress,Low,Quebec,
REQ009592,Paul Welch,AGT00618,Report Request,2023-06-03,,In Progress,Low,Saskatchewan,
REQ009593,Nicole Nguyen,AGT00176,Data Discrepancy,2021-07-16,,Escalated,Critical,Manitoba,
REQ009594,Melissa Cohen,AGT04904,Access Issue,2023-10-12,2023-11-04,Resolved,Critical,Alberta,Quasi consectetur tempore atque dolor.
REQ009595,Victoria Fletcher,AGT02868,KPI Clarification,2021-01-05,,In Progress,Medium,Quebec,
REQ009596,Tanner Morrison,AGT00620,Access Issue,2021-03-02,,Escalated,High,Alberta,
REQ009597,Christopher Chandler,AGT04442,Report Request,2024-06-25,,Open,Critical,Manitoba,
REQ009598,John Rivera,AGT09271,KPI Clarification,2025-05-26,,Escalated,High,British Columbia,
REQ009599,Jeremy Webster,AGT04747,Ad-hoc Analysis,2023-10-02,,Open,Low,Manitoba,
REQ009600,Stephanie Coleman,AGT02758,Dashboard Update,2025-09-12,,Escalated,High,Manitoba,
REQ009601,Shannon Buck,AGT02002,Access Issue,2024-11-02,,Open,High,Quebec,
REQ009602,Erika Hernandez,AGT09637,Data Discrepancy,2024-05-29,,In Progress,Low,Quebec,
REQ009603,Deanna Flores,AGT07214,Access Issue,2021-11-24,,Open,Medium,Alberta,
REQ009604,Natasha Powell,AGT02160,KPI Clarification,2022-07-08,2022-07-25,Resolved,High,Manitoba,Perspiciatis aperiam exercitationem magnam quos occaecati voluptate.
REQ009605,Mr. Jerome Chandler DVM,AGT01191,Dashboard Update,2022-12-28,,In Progress,Low,British Columbia,
REQ009606,Sarah Richmond,AGT02831,Access Issue,2021-05-10,2021-05-10,Resolved,Medium,Ontario,Perspiciatis dolorum consequatur itaque nihil quibusdam.
REQ009607,Jennifer Brown,AGT01585,Report Request,2024-10-07,2024-11-02,Resolved,Medium,Manitoba,Modi reiciendis sit blanditiis sit.
REQ009608,Connie Petersen,AGT05896,Ad-hoc Analysis,2021-11-23,2021-11-30,Resolved,Medium,British Columbia,Assumenda nemo sint dolorem aliquam provident in odio totam ipsa.
REQ009609,Eileen Gonzalez,AGT08914,Data Discrepancy,2021-10-17,2021-10-25,Resolved,Low,Manitoba,Earum in adipisci harum tenetur sunt odio quia possimus.
REQ009610,Carla Smith,AGT03719,Report Request,2022-02-21,,Open,High,Alberta,
REQ009611,Jason Murphy,AGT02283,Ad-hoc Analysis,2023-01-31,2023-02-10,Resolved,High,Quebec,Praesentium doloremque quae optio quam sunt aut cum.
REQ009612,Elizabeth Moreno,AGT01992,Report Request,2022-10-12,,Escalated,Low,Manitoba,
REQ009613,Ryan Roberts,AGT03651,Dashboard Update,2025-01-16,,In Progress,Low,Saskatchewan,
REQ009614,Renee Barr,AGT09580,KPI Clarification,2021-10-29,,Open,Medium,Quebec,
REQ009615,Phyllis Knight,AGT02083,Report Request,2022-12-08,2022-12-21,Resolved,Low,Alberta,Vitae excepturi sit quaerat veniam dolor similique cumque.
REQ009616,Johnny Powell,AGT05863,Ad-hoc Analysis,2024-06-25,2024-07-21,Resolved,High,Quebec,Nulla dolorem asperiores laboriosam corrupti adipisci autem eum quis.
REQ009617,Melinda Edwards,AGT01045,Access Issue,2023-01-14,2023-01-20,Resolved,Low,Quebec,Cum corrupti deleniti quas quod.
REQ009618,Carrie Campbell,AGT03604,Access Issue,2025-07-22,,Escalated,Critical,Manitoba,
REQ009619,Teresa Montgomery,AGT03494,Ad-hoc Analysis,2021-10-20,2021-10-24,Resolved,Critical,Quebec,Nulla assumenda nihil exercitationem quas mollitia porro alias culpa atque.
REQ009620,Catherine Harrington,AGT07234,Report Request,2021-05-15,2021-06-12,Resolved,Critical,Ontario,Explicabo tenetur dolore aspernatur illo qui adipisci.
REQ009621,Tracey Thomas,AGT05582,Dashboard Update,2025-01-09,,Open,Critical,Quebec,
REQ009622,Janet Johnson,AGT04726,Ad-hoc Analysis,2023-08-23,,Open,Low,Ontario,
REQ009623,Mark Taylor,AGT06382,Data Discrepancy,2025-03-10,,Open,Medium,Saskatchewan,
REQ009624,David Patel,AGT07533,Data Discrepancy,2025-12-09,,Escalated,Critical,British Columbia,
REQ009625,Jennifer Keller,AGT02574,Ad-hoc Analysis,2021-01-14,,In Progress,Low,Manitoba,
REQ009626,Vickie Dunn,AGT06112,Data Discrepancy,2021-10-10,2021-10-19,Resolved,Medium,Ontario,Molestiae delectus dolores sunt cumque omnis odit.
REQ009627,Mike Martinez,AGT00635,Access Issue,2025-08-31,,Open,Medium,Ontario,
REQ009628,Joanne King,AGT00965,Access Issue,2021-04-19,,Escalated,Low,Alberta,
REQ009629,Jennifer Clark,AGT05516,Report Request,2025-08-16,,In Progress,Critical,British Columbia,
REQ009630,Stephanie Ellis,AGT00865,Dashboard Update,2023-01-05,2023-01-05,Resolved,Low,Quebec,Exercitationem ducimus laudantium vel nulla a nam et illum quisquam.
REQ009631,Bryan Owens,AGT02202,KPI Clarification,2024-03-10,,Escalated,Low,Alberta,
REQ009632,Latasha Johnston,AGT01894,Dashboard Update,2025-03-28,,Open,Low,Alberta,
REQ009633,Roberto Allen MD,AGT07758,Data Discrepancy,2024-01-23,,In Progress,High,British Columbia,
REQ009634,Matthew Moore,AGT00320,Data Discrepancy,2021-11-30,,Escalated,Critical,Alberta,
REQ009635,Sabrina Adams,AGT03458,Ad-hoc Analysis,2024-01-26,,In Progress,Low,Quebec,
REQ009636,Brandon Williams,AGT08255,Report Request,2023-10-05,,Escalated,Low,Saskatchewan,
REQ009637,Kenneth White,AGT00884,Access Issue,2022-05-23,,In Progress,Medium,Manitoba,
REQ009638,Jeremy Jones,AGT02101,Ad-hoc Analysis,2022-02-11,,Open,High,Quebec,
REQ009639,Toni Hawkins,AGT01348,Ad-hoc Analysis,2023-10-18,2023-11-16,Resolved,High,Quebec,Labore nesciunt nihil saepe.
REQ009640,Tanya Jackson,AGT07734,Data Discrepancy,2022-03-23,,Escalated,High,Manitoba,
REQ009641,Mrs. Abigail Adams,AGT03135,Ad-hoc Analysis,2024-12-28,,Open,High,Ontario,
REQ009642,Philip Stone,AGT01968,Data Discrepancy,2024-01-02,,In Progress,Medium,British Columbia,
REQ009643,Jonathan Trevino,AGT06715,Data Discrepancy,2025-09-20,,In Progress,Low,Ontario,
REQ009644,Robert Murray,AGT07003,Report Request,2021-10-31,,Open,Low,Ontario,
REQ009645,Timothy Morris,AGT08583,Access Issue,2022-08-04,,Escalated,Critical,Quebec,
REQ009646,Duane Young,AGT03459,Report Request,2022-01-28,,Escalated,High,Alberta,
REQ009647,Jose Clay,AGT05549,Access Issue,2025-05-11,,Open,High,Quebec,
REQ009648,Melissa Carroll,AGT02858,Ad-hoc Analysis,2022-10-11,,Escalated,Low,Saskatchewan,
REQ009649,Ashley Moyer,AGT00421,Report Request,2021-05-07,,In Progress,Low,Quebec,
REQ009650,Juan Ward,AGT08674,Dashboard Update,2023-03-22,,Escalated,High,Alberta,
REQ009651,Thomas Davis,AGT07859,KPI Clarification,2025-07-09,,Escalated,Medium,Manitoba,
REQ009652,Debbie Dean,AGT03393,Access Issue,2021-12-31,2022-01-01,Resolved,Medium,Ontario,Nobis quisquam sunt accusamus sapiente odio vel sapiente doloremque officia.
REQ009653,Eric Saunders,AGT06398,Report Request,2023-03-11,2023-04-03,Resolved,High,Saskatchewan,Quam aliquid enim ipsa laboriosam porro eum velit tempora necessitatibus.
REQ009654,Dale Shelton,AGT02748,Dashboard Update,2022-10-15,,Open,Low,Manitoba,
REQ009655,Sandra Flores,AGT08409,Data Discrepancy,2025-09-06,,Open,High,Alberta,
REQ009656,Alejandra Duke,AGT01607,Report Request,2023-08-28,,Escalated,Critical,Alberta,
REQ009657,Jenna Reilly,AGT06515,Report Request,2022-09-08,,Escalated,Medium,Alberta,
REQ009658,Kristin Collins,AGT02804,Dashboard Update,2021-03-29,2021-04-17,Resolved,Critical,Alberta,Suscipit qui fuga voluptas quia.
REQ009659,Madison Bell,AGT04665,Data Discrepancy,2022-04-22,,In Progress,Medium,Saskatchewan,
REQ009660,Arthur Hutchinson,AGT09495,Report Request,2021-05-28,,Open,High,Manitoba,
REQ009661,Steven Park,AGT08992,Data Discrepancy,2023-09-06,2023-10-03,Resolved,Low,Quebec,Et facere accusantium fugit adipisci voluptatem.
REQ009662,Joe Young,AGT00127,Access Issue,2021-02-19,,In Progress,Low,Ontario,
REQ009663,Paula Johnston,AGT06531,Data Discrepancy,2024-07-12,,In Progress,Low,Alberta,
REQ009664,Anthony Villanueva,AGT05748,KPI Clarification,2023-07-02,,Open,High,Quebec,
REQ009665,Louis Foster,AGT08317,Report Request,2024-07-04,,In Progress,Critical,Saskatchewan,
REQ009666,Tina Simmons,AGT09201,Ad-hoc Analysis,2023-03-27,,Open,High,Manitoba,
REQ009667,Dustin French,AGT01608,KPI Clarification,2022-04-30,2022-05-19,Resolved,Low,Saskatchewan,Aspernatur repudiandae eveniet iusto.
REQ009668,Karen Davidson,AGT07253,Dashboard Update,2021-11-27,,Escalated,Critical,Saskatchewan,
REQ009669,Gregg Andrade,AGT08679,Data Discrepancy,2023-05-23,,In Progress,Low,Quebec,
REQ009670,Zachary Cruz,AGT03016,Dashboard Update,2025-12-16,,Open,Critical,Quebec,
REQ009671,Tanner Reynolds,AGT08299,Ad-hoc Analysis,2024-06-11,2024-07-02,Resolved,Critical,Quebec,Beatae magni impedit ipsum tenetur eius.
REQ009672,Edward Jenkins,AGT01725,Access Issue,2023-06-03,,Open,Medium,British Columbia,
REQ009673,Lisa Bryant,AGT06045,Ad-hoc Analysis,2021-02-21,,In Progress,Medium,Quebec,
REQ009674,Michael Ware,AGT07237,Data Discrepancy,2023-06-01,,Escalated,Low,British Columbia,
REQ009675,William Thompson,AGT09435,Report Request,2023-06-08,,In Progress,High,British Columbia,
REQ009676,Alexander Young,AGT03458,Dashboard Update,2022-01-18,,Open,Medium,Saskatchewan,
REQ009677,Bethany Lewis,AGT00290,Report Request,2021-09-19,,In Progress,High,Manitoba,
REQ009678,Colton Dominguez,AGT09537,KPI Clarification,2021-11-08,,Escalated,Medium,Manitoba,
REQ009679,Ms. Kimberly Williams,AGT08828,Data Discrepancy,2024-12-12,,In Progress,Low,Saskatchewan,
REQ009680,Deborah Hernandez,AGT05330,Data Discrepancy,2023-02-25,,In Progress,Medium,Manitoba,
REQ009681,Amy Garcia,AGT03732,Data Discrepancy,2023-11-06,2023-11-23,Resolved,Critical,Quebec,Beatae dolorem nisi odio ab facilis quaerat quis minus.
REQ009682,Taylor Hoffman,AGT08017,Ad-hoc Analysis,2025-07-23,,Escalated,Low,Quebec,
REQ009683,Todd Mcbride,AGT09167,Data Discrepancy,2023-10-15,,In Progress,Medium,British Columbia,
REQ009684,Dave Howard,AGT03540,Dashboard Update,2023-03-13,,Open,Medium,Manitoba,
REQ009685,Christopher Reid,AGT02392,Dashboard Update,2025-06-22,,In Progress,High,Ontario,
REQ009686,Megan Miller,AGT08021,Ad-hoc Analysis,2023-12-16,2024-01-02,Resolved,Critical,Ontario,Voluptates totam quos quisquam.
REQ009687,Catherine Johnson,AGT03459,Report Request,2023-04-09,,In Progress,Medium,Quebec,
REQ009688,Mary Bradford,AGT04004,KPI Clarification,2023-07-10,,In Progress,Critical,Manitoba,
REQ009689,Douglas Brown,AGT05896,Data Discrepancy,2021-09-23,,Open,Medium,British Columbia,
REQ009690,Barbara Fowler,AGT08643,Ad-hoc Analysis,2025-11-10,,Escalated,Medium,Manitoba,
REQ009691,Sean Becker,AGT06754,KPI Clarification,2021-11-07,,In Progress,Critical,Manitoba,
REQ009692,Mr. Scott Palmer,AGT08719,Report Request,2021-04-11,,Open,High,British Columbia,
REQ009693,Steven Walsh,AGT06906,Ad-hoc Analysis,2022-07-04,,In Progress,Medium,Manitoba,
REQ009694,Carolyn Pope,AGT06564,Dashboard Update,2021-04-11,,Escalated,High,Saskatchewan,
REQ009695,Patricia Cervantes,AGT03948,Data Discrepancy,2024-02-03,,In Progress,Critical,British Columbia,
REQ009696,Virginia Bridges,AGT09414,Data Discrepancy,2022-01-14,,Open,Medium,Alberta,
REQ009697,Stephanie Dillon,AGT09633,Dashboard Update,2023-08-20,2023-09-09,Resolved,Critical,Ontario,Esse ad nihil iusto error animi ex cum tempora doloribus.
REQ009698,Thomas Nelson,AGT01172,Ad-hoc Analysis,2024-02-24,,Escalated,High,Saskatchewan,
REQ009699,Jessica Booth,AGT07268,Report Request,2022-09-03,,In Progress,Critical,British Columbia,
REQ009700,Sandra Jones,AGT01599,Ad-hoc Analysis,2022-04-17,,Open,High,British Columbia,
REQ009701,Matthew Kelly,AGT04527,Dashboard Update,2023-10-22,,In Progress,High,Quebec,
REQ009702,William Hayes,AGT05195,Ad-hoc Analysis,2024-08-23,2024-08-27,Resolved,Low,Manitoba,Quis non neque pariatur optio adipisci animi culpa nam.
REQ009703,Christopher Smith,AGT09553,Access Issue,2023-05-05,2023-05-25,Resolved,Medium,Saskatchewan,Illum qui illum doloremque eos numquam enim itaque.
REQ009704,Michael Cook,AGT02700,Dashboard Update,2021-12-06,2021-12-06,Resolved,Critical,Alberta,Iusto recusandae sequi dolore sequi aut sequi iste.
REQ009705,Lindsey Bender,AGT06317,Ad-hoc Analysis,2022-11-12,2022-12-09,Resolved,Critical,Quebec,Pariatur neque atque quia iusto tempora et excepturi.
REQ009706,Adam Martinez,AGT03472,Ad-hoc Analysis,2024-11-17,,Escalated,High,Ontario,
REQ009707,Jeremy Glenn,AGT02006,Dashboard Update,2023-12-21,,In Progress,Critical,Saskatchewan,
REQ009708,Paula Frazier,AGT05269,KPI Clarification,2022-10-01,,Open,Critical,British Columbia,
REQ009709,Charles Robinson,AGT00238,Access Issue,2023-11-03,,Open,High,Saskatchewan,
REQ009710,Catherine Reynolds,AGT05804,Ad-hoc Analysis,2024-01-29,,Escalated,Medium,Ontario,
REQ009711,George Sims,AGT07281,KPI Clarification,2024-01-07,2024-02-04,Resolved,High,Quebec,Vel deserunt quo quisquam tempora quisquam sint dolores.
REQ009712,Bryan Mitchell,AGT01530,KPI Clarification,2021-02-27,,Open,Medium,Quebec,
REQ009713,Brian Christian,AGT07237,Report Request,2023-07-17,,In Progress,Critical,Saskatchewan,
REQ009714,Ryan Lee,AGT06549,Ad-hoc Analysis,2025-08-21,2025-09-19,Resolved,Critical,Ontario,Blanditiis ipsam pariatur itaque.
REQ009715,Richard Williams,AGT02995,KPI Clarification,2023-02-27,,Open,Medium,Ontario,
REQ009716,Jennifer Clark,AGT06468,Data Discrepancy,2024-02-29,,In Progress,Low,Saskatchewan,
REQ009717,Michael Coleman,AGT04979,Report Request,2023-07-03,,In Progress,Low,Ontario,
REQ009718,Mr. Andrew Hardy,AGT07381,Data Discrepancy,2023-11-04,,Escalated,Low,British Columbia,
REQ009719,April Byrd,AGT01255,Dashboard Update,2022-12-12,,Open,Medium,Saskatchewan,
REQ009720,Cory Martin,AGT06121,KPI Clarification,2024-12-16,,In Progress,High,Alberta,
REQ009721,Andrew Henderson,AGT09442,KPI Clarification,2025-08-03,,Escalated,Critical,Alberta,
REQ009722,Janet Guerra,AGT04462,Report Request,2022-10-02,,Open,Medium,Alberta,
REQ009723,Kathryn Fernandez,AGT00102,Access Issue,2021-09-28,,Escalated,Medium,Saskatchewan,
REQ009724,Jacqueline Mullen,AGT01316,Access Issue,2024-01-14,,Escalated,Critical,Ontario,
REQ009725,Sandra Romero,AGT05920,Ad-hoc Analysis,2022-12-29,2023-01-07,Resolved,Critical,Alberta,Iure ullam dicta ex ratione iure nam fugit hic.
REQ009726,Matthew Williams,AGT06715,Report Request,2025-05-05,,Escalated,Critical,Alberta,
REQ009727,Kayla King,AGT00973,Access Issue,2023-02-10,,In Progress,High,Manitoba,
REQ009728,Melissa Mitchell,AGT08549,Dashboard Update,2024-02-14,,In Progress,High,British Columbia,
REQ009729,Kathryn Mullen,AGT07402,Access Issue,2024-12-12,,Escalated,Medium,Quebec,
REQ009730,Thomas Roberts,AGT05865,Data Discrepancy,2024-06-28,,Escalated,High,Saskatchewan,
REQ009731,Raymond Rogers,AGT03354,Ad-hoc Analysis,2024-01-05,,Open,Low,Quebec,
REQ009732,Robert Williams,AGT03537,KPI Clarification,2023-09-22,,Open,Critical,Saskatchewan,
REQ009733,Joann Rivera,AGT09757,KPI Clarification,2022-09-05,2022-09-19,Resolved,Medium,Saskatchewan,Inventore temporibus recusandae labore molestiae repellat.
REQ009734,Sylvia Henry,AGT01739,Dashboard Update,2023-01-06,,Open,Low,Saskatchewan,
REQ009735,Kelly Henry,AGT06503,Report Request,2025-04-04,,Open,Critical,Ontario,
REQ009736,Brian Acosta,AGT04362,KPI Clarification,2022-03-31,2022-04-10,Resolved,Critical,Saskatchewan,Aliquid laborum placeat saepe consequatur blanditiis ipsam eaque ab blanditiis.
REQ009737,Joseph Anderson,AGT05046,KPI Clarification,2023-10-30,2023-11-24,Resolved,Low,Alberta,Velit fuga natus voluptate facere perferendis esse porro excepturi architecto vero.
REQ009738,Jessica Mooney,AGT06639,Report Request,2025-03-16,,Open,Critical,Quebec,
REQ009739,Jasmine Walker,AGT09943,Dashboard Update,2023-08-04,,In Progress,High,Ontario,
REQ009740,Jennifer Pearson,AGT04514,Dashboard Update,2024-07-29,,Escalated,Medium,British Columbia,
REQ009741,Joseph Warner,AGT08495,Data Discrepancy,2025-03-20,,Escalated,Medium,Ontario,
REQ009742,John Mccoy,AGT02268,KPI Clarification,2025-06-30,,Escalated,Low,British Columbia,
REQ009743,Jessica Blackburn,AGT01827,Report Request,2022-12-02,2022-12-07,Resolved,Medium,Saskatchewan,Laudantium voluptate ut architecto dignissimos soluta.
REQ009744,Bradley Krueger,AGT04667,KPI Clarification,2022-06-20,,Escalated,Low,Manitoba,
REQ009745,Jamie Stewart,AGT04625,KPI Clarification,2023-04-11,,Escalated,Low,Alberta,
REQ009746,Ashley Thompson,AGT07817,KPI Clarification,2023-04-11,,Open,Low,Quebec,
REQ009747,Michael Hall,AGT01307,Access Issue,2021-08-13,2021-08-31,Resolved,Critical,Quebec,Nostrum quidem praesentium molestiae impedit fugit expedita.
REQ009748,Elizabeth Thompson,AGT08440,Dashboard Update,2023-05-13,,In Progress,Medium,Saskatchewan,
REQ009749,Randy Greene,AGT05776,Ad-hoc Analysis,2021-06-11,,In Progress,Low,Saskatchewan,
REQ009750,Matthew Hernandez,AGT05084,KPI Clarification,2021-10-10,,Open,Critical,Ontario,
REQ009751,Margaret Perez,AGT07167,Report Request,2021-08-19,,In Progress,Critical,Saskatchewan,
REQ009752,William Collins,AGT01028,KPI Clarification,2021-11-13,2021-12-12,Resolved,Medium,British Columbia,Vitae facere magni libero adipisci repellat earum voluptates consequuntur voluptates.
REQ009753,Trevor Randolph,AGT00870,Access Issue,2023-07-31,2023-08-21,Resolved,High,Manitoba,Recusandae reprehenderit explicabo a dolore consectetur tempora.
REQ009754,Cheryl Gray,AGT00809,Access Issue,2024-11-11,,Open,Critical,Ontario,
REQ009755,Mary Clark,AGT00056,Data Discrepancy,2022-02-15,,Open,Critical,Alberta,
REQ009756,Seth Sanders,AGT03451,Ad-hoc Analysis,2021-07-09,,Escalated,Critical,Quebec,
